"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"3.0","2 Oct 2024","ASM ITC","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW91573683.htm","Asm (area sales manager)","Current employee","Visakhapatnam","","","","Good company for all levels","No cons as per me"
"4.0","1 Oct 2024","Good place","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW91524236.htm","Hr manager","Current employee, more than 1 year","Trichy","Lots of learning at the Unit","Work pressure is high
Systems are old","Show more","",""
"3.0","28 Sept 2024","Work at ITC","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW91445014.htm","Officer","Former employee","Calcutta","","","","Lot to learn and enhance your management skills","Low pay. Unequal opportunity and Management doesn't consider reviews of employees"
"4.0","30 Sept 2024","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW91498820.htm","Technical executive","Former employee, less than 1 year","Pune","","","","Work culture is good here","Their are no cons here"
"5.0","23 Sept 2024","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW91255903.htm","Accountant","Current contractor, less than 1 year","New Delhi","You get a good brand name when working in thai company with a good pay.","Long working hours and hard no off on Saturday.","Show more","",""
"5.0","26 Sept 2024","Great Exposure","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW91378753.htm","Ca industrial trainee","Current intern","Calcutta","","","","Dynamic Team with great learning curve","No Work Life Balance in the Company"
"3.0","25 Sept 2024","Ca industrial trainee","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW91332320.htm","Ca industrial trainee","Former intern, more than 1 year","Calcutta","","","","Good experience and good place to work and grow","Very hectic during peak seasons"
"5.0","24 Sept 2024","Good learning","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW91326953.htm","Industrial training","Former employee, less than 1 year","Calcutta","","","","Great place to add value","Late working hours and late night work"
"5.0","20 Sept 2024","Good working culture","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW91208384.htm","Logistics executive","Current employee, more than 3 years","Gurgaon, Haryana","Good work environment
Health insurance covered
Salary never delays","Variable pay too high
Cost cutting in important areas as well","Show more","",""
"3.0","22 Sept 2024","Company review","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW91237067.htm","Sales/management trainee","Former intern","Bhubaneshwar","","","","Very friendly senior workers and good working environment","Might get hectic due to pressure"
"4.0","12 Sept 2024","Working at ITC","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90974530.htm","Market research analyst","Former intern, less than 1 year","Pune","It was a good learning experience","My reporting manager was not helpful. I had to make my way through the hardships and learn everything from scratch.","Show more","",""
"2.0","11 Sept 2024","Below Average","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90920686.htm","Associate","Current employee, less than 1 year","Calcutta","They provide lunch and that could be a pro","1. Hires people with -1 designation and a average 10-15% hike.
2. Poor management 
3. Micro management 
4. Too much politics.","Show more","",""
"3.0","18 Sept 2024","Life at ITC","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW91116941.htm","Sales officer","Current employee, more than 1 year","Bengaluru","","","","Diverse product range and top fmcg company","No work life balance, low salary, and bad team politics"
"2.0","17 Sept 2024","Good Organization","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW91097023.htm","Assistant manager logistics","Former employee, more than 3 years","Calcutta","","","","1. Big conglomerate 2. Learning opportunity 3.","1. Poor leadership in Supply Chain 2. Poor work life integration"
"2.0","16 Sept 2024","Pay scale","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW91071667.htm","Executive secretary","Former employee, less than 1 year","Mumbai","Good working environment, staff was good","Late hours, very less salary","Show more","",""
"5.0","8 Sept 2024","Best company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90818817.htm","Internship","Former intern, less than 1 year","Gurgaon, Haryana","It's a great company with diverse cultural and value","360°work culture is there in the company","Show more","",""
"5.0","11 Sept 2024","Great place","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90938137.htm","Industrial intern","Former intern, less than 1 year","Bhadrāchalam","Great learning curve 
Valuable opportunity 
Awesome people around to work with","Might not experience an urban life style yet its very comfortable","Show more","",""
"2.0","15 Sept 2024","AE REVIEW","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW91026996.htm","Area executive","Current employee","New Delhi","","","","TA DA and expense policy","WORK TIMINGS are hard and not balanced"
"5.0","10 Sept 2024","Great learning experience","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90901909.htm","Sales","Current intern","","","","","Good exposure in market dynamics","no such cons which i feel"
"3.0","10 Sept 2024","Good company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90898807.htm","Senior manager","Current employee, more than 5 years","Guntūr","Great people
Good environment 
Great infrastructure","Lacks empathy
No work life balance
Impossible targets","Show more","",""
"4.0","10 Sept 2024","ME - Engineering","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90882822.htm","Manufacturing executive","Former employee","Sahāranpur","","","","Learning exposure, accommodation, medical insurance,","Long working hours, 6 days working"
"5.0","3 Sept 2024","Good working environment with a best team","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90672390.htm","Project intern","Current employee, less than 1 year","Bengaluru","","","","Lot to learn about industry, departments and technology","Internal politics as well as hectic work life balance"
"3.0","10 Sept 2024","Reviews","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90902927.htm","Sales assosiates","Former contractor","","","","","Good working culture in company","Pay is not very high"
"1.0","15 Sept 2024","Stipend for itc interns","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW91021643.htm","Intern","Former employee, less than 1 year","Calcutta","Good brand, large property, good working hours","Very low stipend, lots of tests and reports to be submitted before joining","Show more","",""
"4.0","16 Aug 2024","Good Learning of FMCG","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90150398.htm","Assistant manager","Current employee, less than 1 year","Bengaluru","Good training provided in FMCG industry
Lots of attrition and expansion leading to decent growth opportunities
Good benefits in Health","HR dept is not good especially HRs which manage higher up people.
Doesn't care about employee safety and worklife balance","Show more","",""
"4.0","6 Sept 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90765082.htm","Area executive","Current employee","Jaipur, Rajasthan","","","","Good work life balance and job security","No cons as per now"
"5.0","4 Sept 2024","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90714435.htm","Regional sales manager","Current employee, more than 1 year","Calcutta","","","","High growth high learning nice","Low pay no work life balance"
"5.0","31 Aug 2024","ITC Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90604430.htm","Technical management trainee","Current employee, less than 1 year","Bengaluru","Excellent base , along with CTC.","Locations can be remote sometimes.","Show more","",""
"5.0","23 Aug 2024","Excellent Organisation to work","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90348126.htm","Sr. manager, operations","Current employee","","Freedom to experiment 
Supports Fresh thinking
Excellent work culture 
Fantastic Medical policy
Believes in perseverance","No thing that i can think off
Minimum 3-4 years in one role","Show more","",""
"2.0","28 Aug 2024","very difficult to adjust","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90495655.htm","Intern","Former intern, less than 1 year","Hyderābād","","","","lot to learn but a very restricted environment","senior management is not flexible or even have basic communication skills"
"4.0","29 Aug 2024","Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90530155.htm","Executive","Current employee","Hyderābād","","","","Best medical policy in FMCG industry","Huge work Pressure & work environment"
"5.0","25 Aug 2024","Accountant with 17 years o","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90396357.htm","Account executive","Current employee, more than 10 years","Calcutta","One of the best company for employees","growth is slower than others","Show more","",""
"4.0","27 Aug 2024","Basic pay","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90452402.htm","Key account executive","Former employee","Pune","","","","Working Culture is great for womens","Pay is less as compared to industry"
"5.0","18 Aug 2024","Best companies to work for in India","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90189130.htm","Manager","Current employee, more than 3 years","Bengaluru","Good pay 
comfortable life.
Offers housing forManagers 
Stock options available but for senior leaderships","Limited opportunities for cross functional movement.","Show more","",""
"4.0","30 Aug 2024","ITC Limited","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90561904.htm","Assistant manager","Current employee","Calcutta","","","","Employee friendly work hours and wfh options","Promotions and low yearly increments"
"4.0","25 Aug 2024","Summer Internship","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90401875.htm","Sales and marketing intern","Current intern, less than 1 year","Calcutta","Great Working environment, Mentors are supportive.","Not as such in this Company","Show more","",""
"4.0","25 Aug 2024","ITC review","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90409918.htm","Vp-hr","Former employee, more than 8 years","Bengaluru","Great culture and learning.
Good perks","Hierarchy, old fashioned. Slow. Some locations are remote.","Show more","",""
"4.0","22 Aug 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90313038.htm","Management trainee","Former employee, less than 1 year","Mumbai","","","","Good pay, challenging, good bonus, interesting work, good incentives","Toxic work culture, hight pressure to mert targets"
"5.0","27 Aug 2024","Good experience","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90448035.htm","Finance intern","Former intern","","","","","The management was really good","It was away from cyberhub"
"5.0","21 Aug 2024","Its good working there","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90308357.htm","Management trainee","Current intern","Hyderābād","","","","Have good company value,care for employees","Have to work long hours and in long shifts ."
"5.0","26 Aug 2024","Great company","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90413875.htm","Summer intern","Current intern","Pānchla, West Bengal","","","","employees helps their interns during internship","no cons as of now"
"4.0","23 Aug 2024","Good Company to learn","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90374582.htm","Senior sales executive","Former employee, more than 5 years","Calcutta","system process
learning
best guide","slow career progress
salary is not at per the industry","Show more","",""
"3.0","24 Aug 2024","Learning Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90376315.htm","Manufacturing executive","Former employee","Bengaluru","","","","Quite a good learning experience","Lower wage hike on annual basis."
"4.0","16 Aug 2024","A valuable experience involving market visits and working independently.","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90165658.htm","Marketing and sales intern","Former intern, less than 1 year","Gurgaon, Haryana","","","","Real world projects aimed at improving distribution and sales","Lacks in technology training and implementation"
"4.0","20 Aug 2024","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90248221.htm","Mis","Current employee, more than 1 year","Bengaluru","","","","Benefits ,Leaves,Balance,nice environment ,great place","Some times managers dont give proper recognition and motivation"
"4.0","20 Aug 2024","Interview","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90252599.htm","Regulatory affairs","Current employee, more than 1 year","Bengaluru","","","","Good Medical policy, varity of category are there to learn","Less pay and workload high"
"5.0","31 Jul 2024","Good place to learn and get challenged!","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW89673714.htm","Project manager","Former employee, more than 3 years","Chennai","You get to work with some of the best minds from the country
Lots of perks
You get the freedom to make mistakes and learn from it","Lot of workload, not for the weak-hearted
The Job role can become unstructured at times.","Show more","",""
"4.0","22 Aug 2024","Okay","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90311757.htm","Graduate trainee","Former employee","New Delhi","","","","Great can say but might reconsider","location and timing, sudden changes of plan"
"3.0","13 Aug 2024","Other benefits are good salary is avg and work pressure is too much.","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90042609.htm","Program officer","Current employee, more than 3 years","Ranjangaon Ganpati","Good HR facilities including TA,DA
Brand name of ITC","Too much work pressure.
Average salary.","Show more","",""
"5.0","20 Aug 2024","Itc","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90273907.htm","Technical management trainee","Current employee, less than 1 year","Pune","","","","Good company to work with","Hard to crack in interview"
"5.0","18 Aug 2024","Best","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90201033.htm","Manager","Current employee","","Best company in india nd friendly","Nothing known to me till now","Show more","",""
"1.0","6 Jan 2024","Not Great","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW83102029.htm","Legal associate/legal manager","Current employee, more than 8 years","Gurgaon, Haryana","The company has good perquisites.","1. No work-life balance. 
2. The company works in a culture of disrespect, abuse and authority-worshipping. 
3. The current team leader there values guileless devotion and authority worshipping over erudition and he's not going to change any time in the next 19 years or so. 
4. There is no room for professional growth: you may expect to do the same mundane task for the next 20 years while being abused. 
5. The team leader promotes a culture of disrespect, abuse and forms of punishment that are punitive. 
6. There is no honest or open feedback in the team. Everyone is expected to withstand being scolded for the most minor things. 
7. Team-bonding and talking to one another is discouraged and seen as a menace. You are expected to constantly be at your desk and stare at a blank wall. 
8. Working post office hours is expected of you and if you make plans, you are reprimanded and belittled. 
9. You will never grow as a legal practitioner as much as a stooge doing the same task whilst worshipping your superiors. 
10. If you have the gene that allows you to suck up to the Gurgaon Legal Division Head, laugh at his terrible jokes and make sure that you are his door mat / pet / punching bag, then you may survive. If you are someone who intends to be treated with dignity, respect, professionalism and want to grow as an intellectual, then I exhort you against applying for this role.","Show more","",""
"4.0","17 Aug 2024","Good Exp","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90184744.htm","Sales manager","Former employee","Kolhāpur, Maharashtra","Great learning environment 
Seniors provide a lot of help","Too much travel
Compensation bracket","Show more","",""
"5.0","15 Aug 2024","Good Organisation","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90113737.htm","Category manager","Current employee, more than 1 year","Bengaluru","","","","Good Salaries, Profitable company, experienced executives, strong corporate values","Poor Work Life balance, long working hours"
"3.0","12 Aug 2024","Overall Good","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90002358.htm","Area executive","Current employee, more than 5 years","Calcutta","You can leaning here...you can got enough time to learn","Work-life balance is very pathetic.No work life balance","Show more","",""
"4.0","13 Aug 2024","First Internship","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90045179.htm","Human resources (hr) coordinator","Former intern, less than 1 year","Bengaluru","- supportive environment
- well maintained office space","- issues with reporting managers either in communication or other matters","Show more","",""
"1.0","3 Sept 2024","Bad","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90690304.htm","Assistant under training","Current employee, less than 1 year","Haridwār","","","","None to be said at all.","Toxic and manipulative culture ps."
"3.0","30 Jun 2024","High workload and almost no help","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW88727929.htm","Kites intern","Former intern, less than 1 year","Guntūr","It gives you opportunity to work at big projects in just 2 months and makes you totally independent for your work","You cannot expect any support or help in your projects from your mentors atleast in my case and they want the completion of the project somehow in 2 months without any guidance or support during the work which probably many of us will be doing for the first time","Show more","",""
"4.0","14 Aug 2024","India's largest FMCG conglomerate","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW90072526.htm","Sales officer","Current employee, more than 1 year","Guwahati","Skills acquisition.
High Market Presence.","Low fixed salary part.
Work-Life Balance.","Show more","",""
"5.0","6 Aug 2024","Very good company to learn","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW89827052.htm","Asm (area sales manager)","Current employee, more than 5 years","Calcutta","","","","Good learning, lots of challenges, job satisfaction","Non cons, they take care of all employee related issues"
"3.0","5 Aug 2024","It was good working with the Company. It had pretty good facilities","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW89790772.htm","Sales representative","Former temporary employee, less than 1 year","Visakhapatnam","","","","Bonuses, paid leaves, travel expenses etc","stressful, Too many targets, less leaves offered"
"5.0","7 Aug 2024","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW89878016.htm","Assistant manager","Former employee, more than 3 years","Bengaluru","","","","Comfortable and a safe place to work","Unstructured and lagging behind in office culture"
"4.0","2 Aug 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW89724331.htm","Area executive","Current employee, more than 8 years","Guwahati","Good medical facilities including domiciliary and hospitalization","Work life balance 
Compared to other organisations of same level remuneration is bit in a lower side","Show more","",""
"3.0","5 Aug 2024","Feels like Government Company","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW89792469.htm","Senior research associate","Current employee","Bengaluru","","","","Work life balance, good perks, good employee culture","Lacks vision, questionable hierarchy, coward and cunning middle-management"
"4.0","8 Aug 2024","All good","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW89909782.htm","Research associate","Current employee","","Great work life balance 
.
.
.
.","Remuneration and growth
Nothing else 
All good
.
.","Show more","",""
"3.0","30 Jul 2024","Great Learning","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW89629420.htm","Assistant manager","Current employee, more than 1 year","Calcutta","","","","Learning environment is great at ITC since business is trying out new things to reduce dependency from cigarettes","Growth is slow and functioning is bureaucratic."
"4.0","9 Aug 2024","good","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW89949487.htm","Intern","Former intern","Gurgaon, Haryana","","","","it was a good experience.","things were slow in action."
"2.0","31 Jul 2024","Review about ITC","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW89659320.htm","Sales trainee","Current employee, less than 1 year","Chennai","Great learning will be there for you","You have to travel a lot","Show more","",""
"3.0","2 Aug 2024","Women supportive","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW89735507.htm","Intern","Former employee, more than 1 year","Chennai","","","","good job, good pay. good working enviornment","faced discrimination during work and even during recruitment process"
"4.0","14 Jul 2024","Summer Intern","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW89131387.htm","Summer undergrad internship","Former intern, less than 1 year","Bhadrāchalam","","","","Benefits are good enough. They provide House and free electricity and water if you are an Employee. Good Work Schedule","We most of the time are prone to coal dust as they maintain their own Thermal power plant for electricity"
"4.0","1 Aug 2024","It was a great experience","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW89698670.htm","Internship","Current intern, less than 1 year","Rānchī","Good work environment 
Helpful Senior Management","Managing the sales person was difficult","Show more","",""
"5.0","25 Jul 2024","I would like to find something useful for you.","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW89495744.htm","Team leader","Current employee","","","","","In my favor I have found less and less people.","I lead my team very well"
"4.0","28 Jul 2024","None","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW89560571.htm","Sales associate","Current freelancer, more than 3 years","Sridungargarh","I was jobless and then jouned","Low salary and incentives etc","Show more","",""
"4.0","3 Aug 2024","Research","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW89755696.htm","Junior research associate","Former employee, more than 3 years","Bangalore Rural","","","","Job stability, work life balance,","Rennumaration benefits, Slow career growth"
"4.0","31 Jul 2024","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW89656440.htm","Marketing executive","Current employee, more than 3 years","Bengaluru","","","","Good learning in marketing department","No work life balance, lots of pressure"
"4.0","31 Jul 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW89652294.htm","Product manager","Current intern, less than 1 year","Mumbai","","","","Very good working atmosphere in the company","Little bit hectic to work"
"3.0","31 Jul 2024","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW89685913.htm","Finance suprintendant","Current employee","Chennai","","","","U can learn from scratch","Too much dependency and accountability"
"4.0","30 Jul 2024","Stability","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW89615419.htm","Assistant manager","Former employee","Calcutta","","","","Good stability and package with benefits","Work life balance and best fit"
"5.0","26 Jul 2024","Top Top Company","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW89516031.htm","Area manager ii","Former employee, more than 8 years","Mumbai","","","","System and processes well on place","Nothing specific with respect to negative side"
"4.0","27 Jul 2024","ITC Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW89543406.htm","Manager","Current employee, more than 10 years","Guntūr","","","","Responsibility and freedom to work.. Good Infrastructure","Not much of negatives to expect"
"5.0","23 Jul 2024","Goid","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW89396351.htm","Internship","Former intern","New Delhi","","","","Good place don't know how it is now","No I don't have anything to say here"
"4.0","21 Jul 2024","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW89346154.htm","Area executive","Current employee, more than 5 years","Mumbai","","","","Good company to work and products are very good","Salary is low , no work life balance"
"2.0","23 Jul 2024","Bad","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW89403512.htm","Associate finance","Former contractor, less than 1 year","Bengaluru","For freshers not good full politics","Work so clumsy and not job satisfaction","Show more","",""
"4.0","26 Jul 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW89512777.htm","Software engineer","Current employee","Pune","Good work culture overall. 
Decent pay","Very very very very good location","Show more","",""
"5.0","4 Jul 2024","It was a good time spent with the DS","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW88857011.htm","Area sales executive","Current intern","","Learned many things 
> How to behave 
> How to take pressure 
> How to make the quick decision","> got no monetory support so lots of money gone.","Show more","",""
"1.0","25 Jul 2024","Work timings 9 to 9pm","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW89494316.htm","Associate consultant","Current employee, less than 1 year","Guntūr","Work life balance is very good","Management is not at all good, and very high work pressure and non qualified people working as a delivery managers they don't have proper team maintenance skills","Show more","",""
"4.0","22 Jul 2024","Plant manager","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW89356757.htm","Plant manager","Current employee","","Good facility, good in learning","Discrimination in promotion in the plant","Show more","",""
"4.0","23 Jul 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW89398998.htm","Intern","Current intern","","","","","It was a great learning experience","You will have to work long hours"
"4.0","15 Jul 2024","Great Place to Work","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW89144110.htm","Manager finance","Current employee, more than 3 years","New Delhi","","","","Employee friendly policies, focus of top management on employee welfare","Extensive travel including travel to remote locations"
"4.0","17 Jul 2024","Greater company to work.","https://www.glassdoor.co.in/Reviews/Employee-Review-ITC-RVW89220012.htm","Machine operator","Current intern, less than 1 year","","","","","very friendly environment to work and grow your knowledge.","Require very good communication skill"
