review-details_overallRating__VDxCx,timestamp_reviewDate__wvu2v,review-details_detailsLink__NxIv5,review-details_detailsLink__NxIv5 href,review-details_employee__5iA6v,review-details_employeeDetails__BvAwX,review-details_location__E_Ine,review-details_isExpanded__bLJng,review-details_isExpanded__bLJng 2,review-details_isCollapsed__Bsg_9,review-details_isCollapsed__Bsg_9 2,expand-button_ExpandButton__FlBlZ
1.0,28 Feb 2024,Better to be unemployed than to work here,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW84823880.htm,Credit manager,"Current employee, more than 5 years",Chennai,,,No pros in working here,"1. Idiotic top management without knowing ground reality
2. Treating employees in pathetic way
3. Poor infrastructure like cbs, branch infra etc
4. No personal life
5. Working under ridiculous, stupid managers
6. Reduced life expectancy after working here
7. Extremely high pressure affecting morale of the staff
8. No barodian will continue to work here if he/she gets any other decent job even if pay is low. All are stuck unknowingly here in the name of PSU
9. Poor process, workflow, identification of skill set of an employee",Show more
1.0,10 Jun 2024,PSU,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW88097331.htm,Anonymous employee,"Current employee, more than 1 year",,,,"Handsome benefits
Less workload
Less work","Less salary 
Bad work environment",Show more
2.0,3 May 2024,Review workplace,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW86951475.htm,Chief manager i,"Current employee, more than 10 years",,It is a Public Sector Bank,HR is incapable of understanding employee's area of expertise,,,
1.0,30 May 2024,Hectic Job,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW87790266.htm,Officer,"Current employee, more than 8 years",Mumbai,,,"Job Security,
Perks and Benefits","No personal life,
Salary less for smart working staff",Show more
5.0,26 Apr 2024,Good Work culture,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW86733044.htm,Private banker,Former employee,,,,"Work life Balance 
Excellent Customer Base","Low Pay scale
Increament and promotion criteria is very slow",Show more
4.0,29 Apr 2024,Good,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW86772086.htm,Senior manager,"Current employee, more than 10 years",Bhubaneshwar,Government job is the only good thing about BOB,Too much pressure and work load,,,
5.0,27 Apr 2024,Good place to work,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW86741252.htm,Accounts manager,"Former employee, more than 1 year",Mumbai,Good place to work in Mumbai,Transfer anywhere in India possible,,,
3.0,23 Apr 2024,Good Career growth opportunities,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW86619252.htm,Manager,"Current employee, more than 8 years",Mumbai,Good Career growth opportunities at Bank level.,Salaries are on lower side vis-a-vis peers.,,,
4.0,21 Apr 2024,Progressive Public sector bank,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW86523052.htm,Product manager digital,Current employee,,,,"Job Security
Perks and benefits
Pan India presence
Work Life Balance
Work satisfaction","No work from Home
Transferable Job
Relocation",Show more
2.0,9 Apr 2024,"Secured job at the cost of mental peace, family life etc",https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW86147296.htm,Officer,"Former employee, more than 5 years",Chennai,,,"Allowances,
Concession in int rate for loans
Health insurance","High pressure 
Non supportive HR
No work life balance",Show more
5.0,10 Apr 2024,Bob experience,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW86186859.htm,Senior manager,Current employee,,The staff is getting a very good experience here,Lack of coordination between departments,,,
4.0,30 Mar 2024,Work culture,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW85852016.htm,Branch manager,"Current employee, more than 8 years",Mumbai,"You will be doing multiple types of work at the same time, career oriented","Late sitting , target pressure , less exlouser",,,
3.0,31 Mar 2024,QA IT BOB,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW85857687.htm,Quality assurance,Current employee,Mumbai,Job Security of a Public Sector,Work Life Balance similar to a Private Company,,,
5.0,26 Mar 2024,"Good salary, perks, benefits & job security",https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW85738786.htm,Assistant manager,Current employee,Mumbai,"Good salary, perks, benefits & job security",Nothing much. All is well.,,,
4.0,22 Mar 2024,Good work environment but need improvement,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW85598002.htm,Chief manager i,"Current employee, more than 10 years",Mumbai,Peace of mind at Corporate Office,Negative senior management hampering the further growth.,,,
2.0,15 Dec 2023,Worst work life balance,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW82638910.htm,Senior manager,Current employee,,,,I was thinking from past 15 min to write at least one sentences but no answer to this,"Working since 10 y, worst work life balance not only in my bank but PSU banks same situation as on date. Better to choose other carriers.
No proper staff management , proper planning,  no clear goals , no proper support from back offices the list is very lengthy....",Show more
1.0,24 Jun 2023,The worst place to work,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW77685931.htm,Credit manager,"Current employee, more than 8 years",Ahmedabad,,,"There is nothing to write home about, honestly","1. Terrible attitude of higher management. Zero leading skills and only screaming. 2. Ever since covid hit, it's all about meetings and meetings on microsoft teams. No time to work. Only attend meetings and listen to abuses from higher management. 3. Zero implementation of HR policies at the ground level. HR is at the mercy of the respective regional heads. It should be separated entirely. 4. Good people are removed from higher management and transferred to head office. Only people with POSH cases against them and zero ability to lead are made regional heads. These kind of people are the reason that young and talented bankers are leaving the job. Some of them have even contemplated suicides because of such people. 5. Late hours! If anyone leaves by 6:30pm then they are laziest and won't be recommended for promotions. 6. Promotions are a sham! The boss with zero leadership skills has the final authority on recommendations! And it's not the best place to work! That tag is a sham! Its the worst place to work.",Show more
4.0,8 Mar 2024,bob,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW85132960.htm,It senior manager,Former employee,Mumbai,its a company with good reputation,too much work during leaves,,,
3.0,26 Feb 2024,Good experience ij government job,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW84746066.htm,Business associate,"Former employee, more than 5 years",Kanpur Nagar,,,Learn a lot if you get a great team,"Slow growth
& Less salary
No work life balance",Show more
3.0,24 Jan 2024,Good Growth But Zero Work-Life Balance,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW83677378.htm,Senior manager,"Current employee, more than 8 years",New Delhi,,,"Good Career Growth
Good Perks
Decent Salary
Progressive HR Policies","Extreme Target Pressure
Too Ambitious
Zero Work-Life Balance
Risky job
Frequent and Irrational Transfers",Show more
1.0,14 Mar 2024,Assistant manager,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW85333440.htm,Assistant manager,Current employee,,,,Salaries are ok ok . Job secure but one mistake can issue chargesheet,"Bogus management.
Frequent transfers.
Avg salary .
Multitasks to one individual.
Politics and good people never appreciated. 
Finally Kese bhi Sale and Business bdao.",Show more
5.0,27 Feb 2024,Its Good,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW84791812.htm,Branch manager,Current employee,,Good and keeps on getting better,can be better on things,,,
5.0,25 Feb 2024,Employee Friendly Workplace,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW84717572.htm,Chief manager ii,"Current employee, more than 8 years",Panaji,Growth is good with good infra,Staff strength needs to be more,,,
4.0,25 Feb 2024,Excellent,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW84719355.htm,Credit officer,"Current employee, more than 5 years",Calcutta,,,"Salary
Promotion 
International posting learning",Transfer life work balance no leave,Show more
3.0,13 Dec 2023,Banking job is pathetic,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW82581674.htm,Assistant manager,"Current employee, more than 5 years",Mysore,,,Good salary and other benefits but not on par compared to LIC and other equivalent posts,"Pathetic work life balance, Unachievable targets, bad senior management, Less staff in every branch",Show more
3.0,8 Feb 2024,Work culture,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW84196747.htm,Assistant manager,"Current employee, more than 5 years",Chennai,,,Provides scope to learn new things.loan Processing cells are where you want to be.Retail branch banking is difficult.,"Work pressure
Staff shortage
IT infra lacking",Show more
5.0,30 Nov 2023,An Ideal working Atmosphere,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW82201818.htm,Assistant manager,Former employee,,,,Felt associated with a well named Financial Institution that provided an ideal working infrastructure under which working become easier to give desirable outcome. Also given opportuniies to interact and working with people having different backgrounds and culture. Timely training and knowledgeble session were being given .,"Aggressive target on daily basis, Daily reporting of target alloted and achieved, Late hours working with no extra pay, Poor work life balance",Show more
3.0,14 Feb 2024,Good opportunities,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW84367471.htm,Officer,"Former employee, more than 5 years",Bengaluru,One can get Exposure and opportunities to learn,Work pressure is pretty high,,,
2.0,22 Jan 2024,Pathetic work culture,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW83588541.htm,Senior manager banking and finance,Current employee,,,,"Job security 
Recognition 
Challenges
Good Salary and incentives 
Medical Insurance","Frequent transfers 
Slavery work culture
Zero work life balance
Undue pressure 
Lack of union support 
Over burden of work
Lack of proper infrastructure",Show more
3.0,29 Jan 2024,Wealth Management,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW83821314.htm,Senior manager,"Current employee, more than 1 year",New Delhi,,,N/A not able to share,"Slow process, no management, no solution",Show more
5.0,20 Jan 2024,Best Bank,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW83565885.htm,Credit officer,"Current employee, more than 8 years",Navi Mumbai,High growth opportunities having good perks and yearly incentives,High pressure than other PSU,,,
3.0,3 Nov 2023,Nothing like a Government Job in Banks,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW81529906.htm,Manager,"Current employee, more than 8 years",Vadodara,,,"Sense of security exist as there are lopholes and gaps in system. Public Sector Banks does not care about your expertise or educational background, so you can hope to change your profile easily during your tenure.",- transfer policies; - non-recognition of talent and hard work; - insensitive HR,Show more
3.0,25 Jan 2024,.,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW83745667.htm,Senior manager,Former employee,Mumbai,Top PSB in India.Good Perquisites,Nothing as of now.Good place to work,,,
4.0,5 Jan 2024,Average Response,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW83085906.htm,Chief manager,"Current employee, more than 5 years",Mumbai,,,Job security is properly ensured.,"Unplanned work pattern, long working hours due to lack of planning.",Show more
4.0,6 Jan 2024,Good place to work,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW83116184.htm,Human resources manager,"Current employee, more than 5 years",Mumbai,"work environment, friendly peer, job security","slow growth, less dynamic, non competitive compensation",,,
3.0,11 Jan 2024,Salary,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW83273092.htm,Credit manager,"Current employee, more than 8 years",Calcutta,Good Brand name and exposure,"Culture , politics, work pressure, unachievable targets",,,
1.0,18 Feb 2024,Worst company,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW84491603.htm,Senior relationship manager,"Current employee, more than 1 year",Bengaluru,"everything is worst , system process",Every thing is worsttt don't join,,,
2.0,8 Nov 2023,Has potential for growth but it is impeded by bad implementation of staff related policies and HR issues,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW81667088.htm,Assistant manager,"Current employee, more than 3 years",Ahmedabad,,,"Salary, Perks, Exposure, International Branch, Growth Opportunities","Staff shortage, Work pressure, Pathetic HR, No Training, Work life balance",Show more
2.0,13 Dec 2023,No work life balance,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW82576352.htm,Manager,"Former employee, more than 8 years",Hyderābād,,,It was good in leaning but over burden and no workpiece balance,Due to heavy pressure there's no time to adhere the compliance here,Show more
3.0,28 Dec 2023,Slow and safe job,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW82885413.htm,Data scientist,Current employee,Mumbai,PSU experience looks good on a CV,Bureaucracy is pretty much everywhere,,,
5.0,19 Dec 2023,Good to work,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW82706872.htm,Banker,Former employee,,,,Staff is good to work,Staff is less workload is high,Show more
3.0,8 Dec 2023,Too much work -too little staff,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW82448879.htm,Manager,"Current employee, more than 8 years",Eranakulam,,,"Job security.
Large network of branches across country.",Staff strength not in parity with the work load. Staff accountability.,Show more
4.0,20 Dec 2023,Legal officer bob,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW82739944.htm,Legal officer,"Current employee, more than 1 year",Nashik,Responsible position to work and learn,Work life balance is mostly at stake,,,
5.0,30 Nov 2023,the best bank to learn all aspects of commercial banking,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW82231847.htm,Officer,"Former employee, more than 8 years",Mandya,,,very competitive learning environment and daily challenges,payscale is low compared to international banks,Show more
2.0,8 Dec 2023,Ok,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW82429476.htm,Assistant manager,Former employee,Bengaluru,,,"It was ok experience, proper training not given",Good benefits and not really any thing else just benefits,Show more
4.0,23 Nov 2023,GOOD place to work,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW82038052.htm,Business associate,"Current employee, more than 1 year",Bānswāra,great work-life balance. I always had time for family,infrastructure is not proper. Lots of minor problems,,,
5.0,27 Nov 2023,Great place to work,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW82114977.htm,Project management office (pmo),Current employee,Navi Mumbai,"Salary, oppertunities, co-workers, diversity,great learning","Transfer,work pressure, competition, late sitting, targets",,,
1.0,8 Nov 2023,Toxic culture,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW81666812.htm,Scale i officer,Current employee,,,,Nothing except salary Only you will get sickness Many new physical issues No mental wellness,Work pressure that is too unethical worst transfer policy only those who have good condition and approach can only work else life is hell no personal and social life,Show more
1.0,26 Jan 2023,God give sense before joining this organisation,https://www.glassdoor.co.in/Reviews/Employee-Review-Bank-of-Baroda-RVW73042160.htm,Anonymous employee,Current employee,,,,only stable survival income nothing else,list is long but a few are 1. Frequent transfer to anywhere become a sadhu and forget about your family even on Sundays. 2. Extremely opaque promotion policy 3. no relevance with your qualification an IT specialist will be doing IT related work one day and then work related to credit next day 4 The whole organisation runs on the whims and fancies of so called executives gm and bcc people 5. No learning( oh yes the learning is there which is compulsory but hr department takes your employee Id and password to finish the course first in India and they claim that all our branch staff are trained) 6.no work life balance today some stupid gm is coming so come early then leave late agreed everyone has occasional late sitting but here it is the norm. branches open on Sundays like a normal routine. 7. Staff changes so frequently that the customer is always complaining that they have to resolve their issue with new staff. GOD GIVE GOOD SENSE TO ANYONE THINKING OF JOINING THIS BANK. Please don't join. G,Show more
